"","totalmoosena","SurveyID","SurveyName","Surveyyear","ID","Intid","Stratname","Counted","GMU","AreaMi","centrlat","centrlon","YBULL_SF","YBULL_GTSF","BULL_30_40","BULL_41_50","BULL_GT_50","COW_W_0","COW_W_1","COW_W_2","CALF","UNKNOWN","totalmoose","TotalAdults","TotalCows","TotalBulls","TotalCalves","datecounted","searchmin","comments","ELEV_MEAN","prp_burn_1_30","prp_burn_31_60","prop.cov.1","prop.cov.2","prop.cov.3","prop.cov.4","prop.cov.5","prop.cov.6","prop.cov.7","prop.cov.6_7","prop.cov.8","prop.cov.9","prop.cov.10","prop.cov.11","prop.cov.12","prop.cov.13","prop.cov.14","prop.cov.15","prop.cov.99","stratfact"
"1",13,107,"20E TOK CENTRAL",2004,"6302-14110",NA,"HIGH",1,"20E",6.047,63.05,-141.2083,1,1,0,0,0,9,1,0,0,0,13,12,10,2,1,NA,NA,NA,844.3333,0,0,0.022125165,0.008850066,0.015918625,0.431469456,0.016550773,0.151198207,NA,0.151198207,0.008102983,5.75e-05,0.314981898,0.023849204,NA,NA,0.006896155,NA,NA,"HIGH"
"2",7,107,"20E TOK CENTRAL",2004,"6314-14120",NA,"HIGH",1,"20E",6.006,63.25,-141.375,0,0,0,1,1,3,1,0,0,0,7,6,4,2,1,NA,NA,NA,1015.353,0.001183528,0,0.054462322,0.000463017,0.001620558,0.427769418,0.110082185,0.208994097,0.002835976,0.211830073,0.001909943,0.095670795,0.007176757,0.088320407,NA,NA,0.000694525,NA,NA,"HIGH"
"3",NA,107,"20E TOK CENTRAL",2004,"6318-14140",NA,"HIGH",0,"20E",5.992,63.3167,-141.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,776.1334,0,0.149372215,0.215797715,NA,0.010728991,0.667053297,0.007829264,0.037406484,NA,0.037406484,NA,NA,NA,0.061184249,NA,NA,NA,NA,NA,"HIGH"
"4",NA,107,"20E TOK CENTRAL",2004,"6318-14145",NA,"HIGH",0,"20E",5.992,63.3167,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,862.5625,0,0.407096768,0.083758701,NA,0.008178654,0.598549884,0.034454756,0.136774942,5.8e-05,0.136832942,NA,0.002958237,0.000464037,0.134802784,NA,NA,NA,NA,NA,"HIGH"
"5",NA,107,"20E TOK CENTRAL",2004,"6318-14155",NA,"HIGH",0,"20E",5.992,63.3167,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,862.8125,0,0.647150554,0.066461753,0.004233602,0.06043032,0.591544395,0.016238474,0.211100157,NA,0.211100157,0.010207041,5.8e-05,0.000173984,0.039552282,NA,NA,NA,NA,NA,"HIGH"
"6",NA,107,"20E TOK CENTRAL",2004,"6320-14120",NA,"HIGH",0,"20E",5.986,63.35,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,981.75,0.121302302,0.00141762,0.036033422,0.002146919,0.019844493,0.468492515,0.109841012,0.280317976,0.000232099,0.280550075,0.006208657,0.00696298,0.011546942,0.057328537,NA,NA,0.001044447,NA,NA,"HIGH"
"7",6,107,"20E TOK CENTRAL",2004,"6320-14140",NA,"HIGH",1,"20E",5.986,63.35,-141.7083,0,0,0,0,2,2,1,0,0,0,6,5,3,2,1,NA,NA,NA,782.8125,0,0.602340141,0.048241031,0.001799605,0.008765819,0.534366655,0.160977592,0.155404621,NA,0.155404621,0.002728434,0.000928829,0.003889469,0.082897945,NA,NA,NA,NA,NA,"HIGH"
"8",14,107,"20E TOK CENTRAL",2004,"6320-14145",NA,"HIGH",1,"20E",5.986,63.35,-141.7917,0,0,0,0,0,4,5,0,0,0,14,9,9,0,5,NA,NA,NA,866.8571,0,0.747861166,0.036748911,0.001973875,0.024441219,0.497358491,0.072104499,0.268795356,0.00011611,0.268911466,0.005979681,0.001567489,0.000348331,0.090566038,NA,NA,NA,NA,NA,"HIGH"
"9",NA,107,"20E TOK CENTRAL",2004,"6320-14205",NA,"HIGH",0,"20E",5.986,63.35,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,846.9333,0,0.946795066,0.053169259,0.032214999,0.061295565,0.298293476,0.076793592,0.413628976,0.000174135,0.413803111,0.012247504,0.000174135,0.001683306,0.050325052,NA,NA,NA,NA,NA,"HIGH"
"10",NA,107,"20E TOK CENTRAL",2004,"6322-14140",NA,"HIGH",0,"20E",5.978,63.3833,-141.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,790.2,0,0.985442194,0.023368017,0.01156775,0.028425275,0.500029065,0.061907807,0.259257106,NA,0.259257106,0.009068186,0.002383305,0.010114515,0.093878975,NA,NA,NA,NA,NA,"HIGH"
"11",NA,107,"20E TOK CENTRAL",2004,"6322-14145",NA,"HIGH",0,"20E",5.978,63.3833,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,825.5883,0,0.922384961,0.083168662,0.004010229,0.036382657,0.530105777,0.089968616,0.179530396,5.81e-05,0.179588496,0.00627688,0.001859816,0.003719633,0.064919214,NA,NA,NA,NA,NA,"HIGH"
"12",0,107,"20E TOK CENTRAL",2004,"6322-14200",NA,"HIGH",1,"20E",5.978,63.3833,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,744.2667,0,0.017692262,0.377173091,NA,5.81e-05,0.556078842,0.022385022,0.004244433,NA,0.004244433,0.000290715,0.00180243,0.004244433,0.033722891,NA,NA,NA,NA,NA,"HIGH"
"13",NA,107,"20E TOK CENTRAL",2004,"6322-14205",NA,"HIGH",0,"20E",5.978,63.3833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,935.3125,0,0.547657456,0.165339687,0.000406811,0.035625036,0.343697332,0.07241239,0.305922008,NA,0.305922008,0.006857674,0.017957808,0.005521009,0.046260243,NA,NA,NA,NA,NA,"HIGH"
"14",NA,107,"20E TOK CENTRAL",2004,"6322-14210",NA,"HIGH",0,"20E",5.978,63.3833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,883.4375,0,0.581993452,0.028656126,0.009707045,0.038014415,0.371308998,0.056033481,0.176063706,0.000348756,0.176412462,0.003371309,0.001220646,0.256684492,0.056672867,NA,NA,0.001918159,NA,NA,"HIGH"
"15",1,107,"20E TOK CENTRAL",2004,"6324-14145",NA,"HIGH",1,"20E",5.972,63.4167,-141.7917,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,NA,NA,NA,667,0,0.46597842,0.291067792,0.004887984,0.014140239,0.479662496,0.052662205,0.089089322,NA,0.089089322,0.004480652,0.001803899,0.006517312,0.055455339,NA,0.000174571,5.82e-05,NA,NA,"HIGH"
"16",NA,107,"20E TOK CENTRAL",2004,"6326-14115",NA,"HIGH",0,"20E",5.965,63.45,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,983.0625,0.014628828,0.514784709,0.042018766,0.014977563,0.115682732,0.415117431,0.04673932,0.265166968,0.002913923,0.268080891,0.038696894,0.016784195,0.001340404,0.040037298,NA,NA,0.000524506,NA,NA,"HIGH"
"17",NA,107,"20E TOK CENTRAL",2004,"6326-14120",NA,"HIGH",0,"20E",5.965,63.45,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,987.75,0,0.777460417,0.038383132,0.018347021,0.045023007,0.372531889,0.079969713,0.325586813,0.000698934,0.326285747,0.056380686,0.007222319,0.00064069,0.054516862,NA,NA,0.000698934,NA,NA,"HIGH"
"18",NA,107,"20E TOK CENTRAL",2004,"6326-14125",NA,"HIGH",0,"20E",5.965,63.45,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,773.8,0.121743283,0.878256717,0.129231486,0.01147818,0.051273087,0.426498864,0.123871118,0.1320282,0.000233059,0.132261259,0.075394745,0.003845482,0.001573152,0.044514362,5.83e-05,NA,NA,NA,NA,"HIGH"
"19",NA,107,"20E TOK CENTRAL",2004,"6326-14130",NA,"HIGH",0,"20E",5.965,63.45,-141.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,856,0,1,0.075565136,0.016138429,0.049172687,0.408471219,0.065951993,0.32649732,0.000291307,0.326788627,0.014099278,0.002213936,0.000640876,0.040841296,0.000116523,NA,NA,NA,NA,"HIGH"
"20",NA,107,"20E TOK CENTRAL",2004,"6326-14135",NA,"HIGH",0,"20E",5.965,63.45,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,918.0667,0,1,0.005533873,0.008795946,0.022776257,0.331508126,0.150521349,0.374672336,0.000116503,0.374788839,0.016252112,0.006640648,0.010310479,0.072872371,NA,NA,NA,NA,NA,"HIGH"
"21",NA,107,"20E TOK CENTRAL",2004,"6326-14140",NA,"HIGH",0,"20E",5.965,63.45,-141.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,798.875,0,0.86384825,0.081279497,0.010545942,0.074928626,0.451611024,0.098118045,0.198333625,NA,0.198333625,0.009730234,0.003845482,0.000640914,0.070908349,5.83e-05,NA,NA,NA,NA,"HIGH"
"22",6,107,"20E TOK CENTRAL",2004,"6328-14100",NA,"HIGH",1,"20E",5.958,63.4833,-141.0417,0,0,0,1,1,4,0,0,0,0,6,6,4,2,0,NA,NA,NA,799.375,0.122022922,0.53190166,0.039724669,0.003441638,0.011958234,0.498279181,0.136382197,0.119407338,0.00163332,0.121040658,0.037974684,0.032608062,0.013299889,0.104299131,NA,NA,0.000991658,NA,NA,"HIGH"
"23",NA,107,"20E TOK CENTRAL",2004,"6328-14105",NA,"HIGH",0,"20E",5.958,63.4833,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1039.8125,0.026285103,0,0.098979294,NA,0.00221639,0.473082531,0.128783902,0.115077282,0.002974628,0.11805191,0.014698163,0.0405366,0.008223972,0.112569262,NA,NA,0.002857976,NA,NA,"HIGH"
"24",1,107,"20E TOK CENTRAL",2004,"6328-14110",NA,"HIGH",1,"20E",5.958,63.4833,-141.2083,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,NA,NA,NA,1029.2667,0,0,0.121609799,0.00029163,0.008223972,0.539399242,0.073665792,0.086322543,0.001458151,0.087780694,0.003149606,0.006474191,0.002099738,0.154564013,NA,NA,0.002741324,NA,NA,"HIGH"
"25",NA,107,"20E TOK CENTRAL",2004,"6328-14115",NA,"HIGH",0,"20E",5.958,63.4833,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1066.6875,0,0,0.158963585,0.000583567,0.011788049,0.480392157,0.070611578,0.124591503,0.011612979,0.136204482,0.023459384,0.045926704,0.005835668,0.055205415,NA,NA,0.011029412,NA,NA,"HIGH"
"26",NA,107,"20E TOK CENTRAL",2004,"6328-14120",NA,"HIGH",0,"20E",5.958,63.4833,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,989.8,0,0.790102392,0.030387868,0.012598425,0.019422572,0.386235054,0.179527559,0.186993293,0.005365996,0.192359289,0.092971712,0.022630505,0.005365996,0.056984544,0.000174978,NA,0.001341499,NA,NA,"HIGH"
"27",NA,107,"20E TOK CENTRAL",2004,"6328-14125",NA,"HIGH",0,"20E",5.958,63.4833,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,837.0625,0.010756263,0.989243737,0.029691419,0.023449805,0.063466138,0.344163799,0.162340314,0.235489704,0.000466663,0.235956367,0.059382838,0.008749927,0.001341655,0.070932742,NA,NA,0.000524996,NA,NA,"HIGH"
"28",17,107,"20E TOK CENTRAL",2004,"6328-14130",NA,"HIGH",1,"20E",5.958,63.4833,-141.5417,0,1,2,0,2,8,2,0,0,0,17,15,10,5,2,NA,NA,NA,1012.2667,0,1,0.025139991,0.005307979,0.003791414,0.297830145,0.127741484,0.40025665,0.000933271,0.401189921,0.040188987,0.014232385,0.003091461,0.079736351,NA,NA,0.001749883,NA,NA,"HIGH"
"29",NA,107,"20E TOK CENTRAL",2004,"6328-14135",NA,"HIGH",0,"20E",5.958,63.4833,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,950.8,0,1,0.017145856,5.83e-05,0.003557474,0.587741296,0.064151163,0.206858343,NA,0.206858343,0.003732431,0.006648393,0.002741004,0.10736572,NA,NA,NA,NA,NA,"HIGH"
"30",NA,107,"20E TOK CENTRAL",2004,"6328-14140",NA,"HIGH",0,"20E",5.958,63.4833,-141.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,770.6,0,0.705780357,0.059152958,0.000816708,0.014817408,0.69880994,0.06113639,0.04573562,NA,0.04573562,0.00093338,0.004841909,0.005541944,0.108097072,NA,NA,0.000116673,NA,NA,"HIGH"
"31",NA,107,"20E TOK CENTRAL",2004,"6330-14100",NA,"HIGH",0,"20E",5.951,63.5167,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,775.2,0,0.97675904,0.014071349,0.007590354,0.100192678,0.60903836,0.025515268,0.19810825,0.000934197,0.199042447,0.00175162,0.000525486,0.000116775,0.042038886,5.84e-05,NA,NA,NA,5.84e-05,"HIGH"
"32",NA,107,"20E TOK CENTRAL",2004,"6330-14105",NA,"HIGH",0,"20E",5.951,63.5167,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,821.2667,0,0.662946764,0.134080822,0.004438215,0.160126139,0.620824574,0.006657323,0.033928989,NA,0.033928989,0.002043915,0.003620649,NA,0.034279374,NA,NA,NA,NA,NA,"HIGH"
"33",NA,107,"20E TOK CENTRAL",2004,"6330-14110",NA,"HIGH",0,"20E",5.951,63.5167,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,804.375,0,0.739256624,0.111954681,0.007416925,0.056940957,0.640016352,0.064182678,0.05057525,0.000759213,0.051334463,0.012147404,0.015301057,0.001460025,0.038895053,0.000350406,NA,NA,NA,NA,"HIGH"
"34",5,107,"20E TOK CENTRAL",2004,"6330-14115",NA,"HIGH",1,"20E",5.951,63.5167,-141.2917,0,0,0,1,4,0,0,0,0,0,5,5,0,5,0,NA,NA,NA,931.0667,0,0.31674568,0.120773229,0.00116802,0.009344157,0.608830228,0.081644572,0.06844595,0.002160836,0.070606786,0.004263272,0.005723296,0.003854465,0.093616773,0.000116802,NA,5.84e-05,NA,NA,"HIGH"
"35",NA,107,"20E TOK CENTRAL",2004,"6330-14120",NA,"HIGH",0,"20E",5.951,63.5167,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1069.2667,0,0.139489966,0.049932839,0.000876015,0.007942533,0.466857443,0.091280734,0.126905332,0.011446592,0.138351924,0.029959703,0.062255446,0.007533727,0.131986217,NA,NA,0.013023419,NA,NA,"HIGH"
"36",NA,107,"20E TOK CENTRAL",2004,"6330-14125",NA,"HIGH",0,"20E",5.951,63.5167,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,983.9375,0,0.977033843,0.03141239,0.007531967,0.02043557,0.284346354,0.079523559,0.499620482,0.000116775,0.499737257,0.011268757,0.005780347,5.84e-05,0.059905413,NA,NA,NA,NA,NA,"HIGH"
"37",5,107,"20E TOK CENTRAL",2004,"6330-14130",NA,"HIGH",1,"20E",5.951,63.5167,-141.5417,0,0,0,0,0,5,0,0,0,0,5,5,5,0,0,NA,NA,NA,877.625,0,0.916812231,0.120955496,0.001284897,0.002219367,0.386637075,0.080598061,0.307382315,NA,0.307382315,0.002219367,0.00332905,0.000642448,0.094731924,NA,NA,NA,NA,NA,"HIGH"
"38",0,107,"20E TOK CENTRAL",2004,"6330-14135",NA,"HIGH",1,"20E",5.951,63.5167,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,801.6875,0,0.927283438,0.105797863,NA,5.84e-05,0.606294155,0.045075028,0.0645764,NA,0.0645764,0.000233549,0.000934197,0.001634846,0.175395574,NA,NA,NA,NA,NA,"HIGH"
"39",NA,107,"20E TOK CENTRAL",2004,"6332-14100",NA,"HIGH",0,"20E",5.944,63.55,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,704.1334,0,1,0.009529935,0.010231525,0.188260056,0.479653882,0.046363424,0.202408793,0.000175398,0.202584191,0.019819925,0.003917212,0.00070159,0.03893826,NA,NA,NA,NA,NA,"HIGH"
"40",0,107,"20E TOK CENTRAL",2004,"6332-14105",NA,"HIGH",1,"20E",5.944,63.55,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,678.4,0,1,0.033380101,0.001987607,0.066409447,0.447971472,0.061557348,0.125102303,0.000175377,0.12527768,0.035484625,0.045539577,0.006313574,0.174675552,5.85e-05,0.000350754,NA,0.000876885,0.000116918,"HIGH"
"41",5,107,"20E TOK CENTRAL",2004,"6332-14110",NA,"HIGH",1,"20E",5.944,63.55,-141.2083,0,0,0,0,0,5,0,0,0,0,5,5,5,0,0,NA,NA,NA,738.8,0,1,0.034321464,0.00561305,0.118692627,0.645208443,0.011518447,0.065368649,0.000350816,0.065719465,0.008244168,0.000701631,0.00081857,0.109162135,NA,NA,NA,NA,NA,"HIGH"
"42",0,107,"20E TOK CENTRAL",2004,"6332-14115",NA,"HIGH",1,"20E",5.944,63.55,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,783.875,0,0.764851421,0.055113968,0.002045587,0.058328463,0.735710111,0.020222092,0.054880187,0.000233781,0.055113968,0.002688486,0.002922268,0.000935126,0.066744594,5.84e-05,NA,NA,NA,0.000116891,"HIGH"
"43",5,107,"20E TOK CENTRAL",2004,"6332-14120",NA,"HIGH",1,"20E",5.944,63.55,-141.375,0,0,0,0,0,3,1,0,0,0,5,4,4,0,1,NA,NA,NA,845.25,0.076302478,0.374358126,0.123334113,0.002630348,0.023848492,0.62754267,0.043196166,0.051087211,0.000233809,0.05132102,0.002805705,0.001812018,0.021510404,0.101999065,NA,NA,NA,NA,NA,"HIGH"
"44",NA,107,"20E TOK CENTRAL",2004,"6332-14130",NA,"HIGH",0,"20E",5.944,63.55,-141.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,829.9333,0,0.10534966,0.530254312,NA,0.000643087,0.424554224,0.000760012,0.025489623,NA,0.025489623,NA,NA,NA,0.018298743,NA,NA,NA,NA,NA,"HIGH"
"45",5,107,"20E TOK CENTRAL",2004,"6334-14100",NA,"HIGH",1,"20E",5.937,63.5833,-141.0417,0,1,0,0,1,1,1,0,0,0,5,4,2,2,1,NA,NA,NA,635.1875,0,1,0.048182191,0.000702535,0.038815058,0.362976407,0.175282478,0.201803173,5.85e-05,0.201861673,0.042913178,0.010128213,0.010596569,0.108307476,NA,NA,NA,NA,0.000234178,"HIGH"
"46",NA,107,"20E TOK CENTRAL",2004,"6334-14105",NA,"HIGH",0,"20E",5.937,63.5833,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,769.25,0,1,0.020834553,0.003687014,0.057353544,0.434189735,0.145256628,0.179493182,0.00087786,0.180371042,0.037045707,0.010007608,0.034529174,0.076607948,0.000117048,NA,NA,NA,NA,"HIGH"
"47",NA,107,"20E TOK CENTRAL",2004,"6334-14110",NA,"HIGH",0,"20E",5.937,63.5833,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,705.6,0,1,0.062573168,0.001931632,0.008370405,0.405291501,0.099918052,0.255794896,5.85e-05,0.255853396,0.048934676,0.011004449,0.003219387,0.099918052,0.000117069,0.001053617,0.000117069,0.00163896,5.85e-05,"HIGH"
"48",NA,107,"20E TOK CENTRAL",2004,"6334-14115",NA,"HIGH",0,"20E",5.937,63.5833,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,710.3333,0,1,0.018899941,0.001755413,0.005032183,0.445231129,0.072498537,0.339906378,0.000117028,0.340023406,0.009713283,0.00093622,0.003803394,0.101287303,5.85e-05,NA,NA,NA,0.000760679,"HIGH"
"49",0,107,"20E TOK CENTRAL",2004,"6334-14120",NA,"HIGH",1,"20E",5.937,63.5833,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,763.0667,0,1,0.076549424,0.001346053,0.02370223,0.541873939,0.060923509,0.158717153,0.002106865,0.160824018,0.005793878,0.002106865,0.010885468,0.112834318,0.002984725,0.000117048,NA,NA,5.85e-05,"HIGH"
"50",NA,107,"20E TOK CENTRAL",2004,"6336-14100",NA,"HIGH",0,"20E",5.93,63.6167,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,585.4667,0,1,0.0302391,0.000468823,0.024320206,0.556903422,0.030707923,0.143108298,NA,0.143108298,0.040963432,0.003164557,0.00685654,0.163209095,NA,NA,NA,NA,5.86e-05,"HIGH"
"51",NA,107,"20E TOK CENTRAL",2004,"6336-14105",NA,"HIGH",0,"20E",5.93,63.6167,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,754.4667,0,1,0.007207735,0.004805157,0.116730149,0.493524758,0.044477,0.201347788,0.000410196,0.201757984,0.008496924,0.002812775,0.003867565,0.116261354,NA,NA,NA,NA,5.86e-05,"HIGH"
"52",NA,107,"20E TOK CENTRAL",2004,"6336-14110",NA,"HIGH",0,"20E",5.93,63.6167,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,792.8125,0,1,0.050805743,0.000410196,0.038265456,0.642426018,0.074890126,0.121476707,0.000527395,0.122004102,0.003926165,0.00222678,0.000937592,0.063580428,0.000175798,0.000117199,NA,5.86e-05,0.000175798,"HIGH"
"53",0,107,"20E TOK CENTRAL",2004,"6336-14115",NA,"HIGH",1,"20E",5.93,63.6167,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,809.125,0,1,0.045244095,0.001347946,0.005215964,0.410654633,0.175525992,0.16931372,0.002461466,0.171775186,0.010783567,0.007501612,0.027486374,0.14223759,0.002168435,NA,5.86e-05,NA,NA,"HIGH"
"54",0,107,"20E TOK CENTRAL",2004,"6336-14120",NA,"HIGH",1,"20E",5.93,63.6167,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,912,0,1,0.068706765,0.003810529,0.003751905,0.389142924,0.201430414,0.163442373,0.005041623,0.168483996,0.054578497,0.020049244,0.008793528,0.070230977,0.008734904,NA,0.002286317,NA,NA,"HIGH"
"55",NA,107,"20E TOK CENTRAL",2004,"6336-14125",NA,"HIGH",0,"20E",5.93,63.6167,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,967.9333,0,1,0.040206306,NA,0.006095417,0.429726878,0.11522682,0.278337827,0.003985465,0.282323292,0.021802837,0.02613996,0.0077951,0.069745634,0.00011722,NA,0.000820537,NA,NA,"HIGH"
"56",0,107,"20E TOK CENTRAL",2004,"6336-14210",NA,"HIGH",1,"20E",5.93,63.6167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,978.3333,0,0,0.0705579,0.000234412,0.001113455,0.371542429,0.067393343,0.12541022,0.000703235,0.126113455,0.009435068,0.019690577,0.27742616,0.049343647,NA,NA,0.007149555,NA,NA,"HIGH"
"57",0,107,"20E TOK CENTRAL",2004,"6338-14100",NA,"HIGH",1,"20E",5.924,63.65,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,705.9333,0,1,0.080429426,0.000410654,0.019242051,0.583597325,0.049923736,0.115217646,0.000410654,0.1156283,0.013551566,0.002287927,0.004399859,0.130529156,NA,NA,NA,NA,NA,"HIGH"
"58",9,107,"20E TOK CENTRAL",2004,"6338-14105",NA,"HIGH",1,"20E",5.924,63.65,-141.125,0,1,0,0,2,6,0,0,0,0,9,9,6,3,0,NA,NA,NA,798,0,0.976432135,0.029447997,0.000703936,0.01132164,0.43908019,0.167360826,0.210770223,0.000586613,0.211356836,0.00305039,0.003871649,0.028450754,0.105121136,0.000234645,NA,NA,NA,NA,"HIGH"
"59",NA,107,"20E TOK CENTRAL",2004,"6338-14110",NA,"HIGH",0,"20E",5.924,63.65,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,864.8,0,0.736924684,0.089570624,0.001583763,0.003871422,0.589629282,0.11209526,0.088162834,0.000879869,0.089042703,0.002639606,0.004516659,0.015896293,0.090215861,0.000938527,NA,NA,NA,NA,"HIGH"
"60",NA,107,"20E TOK CENTRAL",2004,"6338-14115",NA,"HIGH",0,"20E",5.924,63.65,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,956.6667,0,0.852059321,0.027974899,0.000410533,0.000586476,0.382792798,0.287138584,0.092369949,0.00656853,0.098938479,0.078705061,0.01554161,0.01677321,0.077473462,0.006744472,NA,0.006861768,NA,5.86e-05,"HIGH"
"61",NA,107,"20E TOK CENTRAL",2004,"6338-14120",NA,"HIGH",0,"20E",5.924,63.65,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1050.75,0,0.971713714,0.003638284,0.000176046,0.005398744,0.243471627,0.275629364,0.234610645,0.001936506,0.236547151,0.082741623,0.038788803,0.025174579,0.083445807,0.000352092,NA,0.004635878,NA,NA,"HIGH"
"62",NA,107,"20E TOK CENTRAL",2004,"6338-14125",NA,"HIGH",0,"20E",5.924,63.65,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,843.0714,0,1,0.033378307,NA,0.00610078,0.714495219,0.053264504,0.070217634,0.000293307,0.070510941,0.003167713,0.00217047,0.006394087,0.107408928,0.000469291,NA,0.002581099,NA,5.87e-05,"HIGH"
"63",NA,107,"20E TOK CENTRAL",2004,"6338-14210",NA,"HIGH",0,"20E",5.924,63.65,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1202.9333,0,0,0.025579349,NA,0.002053388,0.11211499,0.093106483,0.346729246,0.003109416,0.349838662,0.156350836,0.075858023,0.155177471,0.017072455,NA,NA,0.012848343,NA,NA,"HIGH"
"64",7,107,"20E TOK CENTRAL",2004,"6340-14100",NA,"HIGH",1,"20E",5.916,63.6833,-141.0417,0,0,0,0,1,6,0,0,0,0,7,7,6,1,0,NA,NA,NA,775.3125,0,0.5891975,0.038827538,0.000411184,0.017857143,0.318961466,0.077831297,0.175516917,NA,0.175516917,0.114544173,0.002525846,0.157424812,0.091576598,NA,NA,0.004523026,NA,NA,"HIGH"
"65",NA,107,"20E TOK CENTRAL",2004,"6340-14105",NA,"HIGH",0,"20E",5.916,63.6833,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,823.4375,0,0.357656984,0.037935287,0.00105702,0.002701274,0.51382935,0.065182923,0.117094368,NA,0.117094368,0.027071466,0.003347231,0.160843267,0.067825474,NA,5.87e-05,0.003053614,NA,NA,"HIGH"
"66",0,107,"20E TOK CENTRAL",2004,"6340-14110",NA,"HIGH",1,"20E",5.916,63.6833,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,959.0667,0,0.003445365,0.059044709,5.88e-05,0.000411257,0.74214206,0.037189354,0.024440397,0.000293755,0.024734152,0.009165149,0.001703778,0.064449797,0.057987192,NA,NA,0.003113801,NA,NA,"HIGH"
